time,data
300.81,1527737
300.90,1527713
300.98,1527704
301.07,1527731
301.15,1527756
301.24,1527786
301.32,1527741
301.41,1527690
301.50,1527702
301.58,1527722
301.67,1527711
301.75,1527746
301.84,1527730
301.93,1527705
302.01,1527724
302.10,1527712
302.18,1527757
302.27,1527772
302.35,1527760
302.44,1527725
302.53,1527713
302.61,1527749
302.70,1527676
302.78,1527674
302.87,1527707
302.95,1527745
303.04,1527766
303.13,1527759
303.21,1527754
303.30,1527782
303.38,1527700
303.47,1527683
303.56,1527712
303.64,1527728
303.73,1527762
303.81,1527748
303.90,1527698
303.98,1527700
304.07,1527743
304.16,1527792
304.24,1527769
304.33,1527759
304.41,1527694
304.50,1527684
304.58,1527663
304.67,1527662
304.76,1527694
304.84,1527735
304.93,1527778
305.01,1527779
305.10,1527731
305.19,1527728
305.27,1527782
305.36,1527783
305.44,1527723
305.53,1527753
305.61,1527787
305.70,1527771
305.79,1527780
305.87,1527741
305.96,1527702
306.04,1527829
306.13,1527938
306.21,1527865
306.30,1527749
306.39,1527763
306.47,1527792
306.56,1527769
306.64,1527775
306.73,1527776
306.82,1527802
306.90,1527786
306.99,1527778
307.07,1527826
307.16,1527779
307.25,1527760
307.33,1527802
307.42,1527821
307.50,1527791
307.59,1527808
307.67,1527844
307.76,1527777
307.85,1527768
307.93,1527809
308.02,1527817
308.10,1527797
308.19,1527772
308.27,1527764
308.36,1527752
308.45,1527769
308.53,1527779
308.62,1527834
308.70,1527842
308.79,1527827
308.88,1527799
308.96,1527824
309.05,1527831
309.13,1527848
309.22,1527823
309.30,1527812
309.39,1527844
309.48,1527861
309.56,1527827
309.65,1527783
309.73,1527795
309.82,1527821
309.91,1527826
309.99,1527833
310.08,1527759
310.16,1527802
310.25,1527887
310.33,1527862
310.42,1527785
310.51,1527821
310.59,1527797
310.68,1527813
310.76,1527805
310.85,1527837
310.94,1527840
311.02,1527849
311.11,1527806
311.19,1527837
311.28,1527846
311.36,1527809
311.45,1527786
311.54,1527807
311.62,1527810
311.71,1527828
311.79,1527828
311.88,1527822
311.97,1527871
312.05,1527863
312.14,1527820
312.22,1527810
312.31,1527787
312.39,1527842
312.48,1527835
312.57,1527838
312.65,1527903
312.74,1527877
312.82,1527861
312.91,1527840
312.99,1527808
313.08,1527741
313.17,1527751
313.25,1527799
313.34,1527781
313.42,1527871
313.51,1527880
313.60,1527895
313.68,1527967
313.77,1527903
313.85,1527805
313.94,1527787
314.02,1527833
314.11,1527856
314.20,1527864
314.28,1527916
314.37,1527912
314.45,1527857
314.54,1527838
314.62,1527846
314.71,1527795
314.80,1527801
314.88,1527916
314.97,1527807
315.05,1527836
315.14,1527861
315.23,1527854
315.31,1527901
315.40,1527858
315.48,1527877
315.57,1527839
315.65,1527837
315.74,1527851
315.83,1527808
315.91,1527752
316.00,1527834
316.08,1527928
316.17,1527923
316.25,1527872
316.34,1527885
316.43,1527860
316.51,1527835
316.60,1527838
316.68,1527840
316.77,1527879
316.86,1527847
316.94,1527817
317.03,1527865
317.11,1527898
317.20,1527859
317.28,1527791
317.37,1527867
317.46,1527890
317.54,1527848
317.63,1527874
317.71,1527843
317.80,1527778
317.88,1527817
317.97,1527835
318.06,1527844
318.14,1527848
318.23,1527823
318.31,1527789
318.40,1527791
318.49,1527832
318.57,1527847
318.66,1527902
318.74,1527861
318.83,1527883
318.91,1527856
319.00,1527831
319.09,1527846
319.17,1527840
319.26,1527760
319.34,1527798
319.43,1527830
319.52,1527864
319.60,1527907
319.69,1527824
319.77,1527822
319.86,1527862
319.94,1527831
320.03,1527846
320.12,1527855
320.20,1527817
320.29,1527842
320.37,1527876
320.46,1527882
320.54,1527864
320.63,1527799
320.72,1527850
320.80,1527937
320.89,1527863
320.97,1527872
321.06,1527910
321.15,1527914
321.23,1527875
321.32,1527866
321.40,1527908
321.49,1527919
321.57,1527845
321.66,1527853
321.75,1527869
321.83,1527882
321.92,1527889
322.00,1527840
322.09,1527770
322.17,1527793
322.26,1527814
322.35,1527810
322.43,1527862
322.52,1527894
322.61,1527863
322.69,1527821
322.78,1527795
322.86,1527778
322.95,1527824
323.03,1527861
323.12,1527829
323.20,1527775
323.29,1527779
323.38,1527809
323.46,1527809
323.55,1527820
323.64,1527767
323.72,1527810
323.80,1527831
323.89,1527803
323.98,1527775
324.06,1527805
324.15,1527870
324.23,1527866
324.32,1527759
324.41,1527800
324.49,1527874
324.58,1527802
324.66,1527734
324.75,1527791
324.83,1527853
324.92,1527819
325.01,1527791
325.09,1527748
325.18,1527837
325.27,1527856
325.35,1527854
325.44,1527834
325.52,1527886
325.61,1527863
325.69,1527839
325.78,1527761
325.86,1527786
325.95,1527832
326.04,1527806
326.12,1527809
326.21,1527762
326.29,1527746
326.38,1527840
326.47,1527843
326.55,1527795
326.64,1527759
326.72,1527738
326.81,1527769
326.89,1527779
326.98,1527813
327.07,1527831
327.15,1527826
327.24,1527833
327.32,1527816
327.41,1527775
327.50,1527784
327.58,1527834
327.67,1527851
327.75,1527796
327.84,1527790
327.92,1527785
328.01,1527751
328.10,1527761
328.18,1527819
328.27,1527891
328.35,1527834
328.44,1527805
328.52,1527868
328.61,1527811
328.70,1527750
328.78,1527755
328.87,1527807
328.95,1527878
329.04,1527857
329.13,1527819
329.21,1527848
329.30,1527844
329.38,1527786
329.47,1527795
329.55,1527850
329.64,1527860
329.73,1527809
329.81,1527856
329.90,1527813
329.98,1527749
330.07,1527736
330.16,1527786
330.24,1527762
330.33,1527796
330.41,1527848
330.50,1527823
330.58,1527800
330.67,1527745
330.76,1527791
330.84,1527814
330.93,1527863
331.01,1527893
331.10,1527813
331.19,1527704
331.27,1527739
331.36,1527843
331.44,1527820
331.53,1527763
331.61,1527718
331.70,1527780
331.79,1527844
331.87,1527878
331.96,1527853
332.04,1527808
332.13,1527759
332.21,1527751
332.30,1527760
332.39,1527818
332.47,1527800
332.56,1527823
332.64,1527816
332.73,1527876
332.82,1527863
332.90,1527801
332.99,1527826
333.07,1527850
333.16,1527854
333.24,1527796
333.33,1527815
333.42,1527818
333.50,1527803
333.59,1527830
333.67,1527812
333.76,1527788
333.84,1527842
333.93,1527865
334.02,1527740
334.10,1527817
334.19,1527865
334.27,1527783
334.36,1527732
334.45,1527807
334.53,1527825
334.62,1527844
334.70,1527870
334.79,1527825
334.87,1527811
334.96,1527827
335.05,1527801
335.13,1527843
335.22,1527800
335.30,1527849
335.39,1527864
335.47,1527785
335.56,1527725
335.65,1527730
335.73,1527801
335.82,1527794
335.90,1527813
335.99,1527797
336.08,1527778
336.16,1527800
336.25,1527843
336.33,1527859
336.42,1527837
336.50,1527796
336.59,1527790
336.68,1527815
336.76,1527794
336.85,1527805
336.93,1527813
337.02,1527830
337.10,1527860
337.19,1527793
337.28,1527783
337.36,1527786
337.45,1527813
337.53,1527808
337.62,1527802
337.71,1527847
337.79,1527803
337.88,1527779
337.96,1527767
338.05,1527762
338.14,1527797
338.22,1527752
338.31,1527715
338.39,1527791
338.48,1527819
338.57,1527811
338.65,1527759
338.73,1527771
338.82,1527845
338.91,1527822
338.99,1527834
339.08,1527897
339.17,1527843
339.25,1527820
339.34,1527790
339.42,1527805
339.51,1527835
339.59,1527879
339.68,1527856
339.77,1527810
339.85,1527823
339.94,1527780
340.02,1527841
340.11,1527843
340.20,1527892
340.28,1527872
340.36,1527834
340.45,1527835
340.54,1527815
340.62,1527819
340.71,1527855
340.80,1527876
340.88,1527822
340.97,1527809
341.05,1527793
341.14,1527805
341.22,1527851
341.31,1527789
341.39,1527815
341.48,1527831
341.57,1527852
341.65,1527827
341.74,1527805
341.83,1527863
341.91,1527861
342.00,1527823
342.08,1527856
342.17,1527814
342.25,1527757
342.34,1527766
342.42,1527841
342.51,1527838
342.60,1527805
342.68,1527777
342.77,1527827
342.85,1527776
342.94,1527773
343.02,1527777
343.11,1527794
343.20,1527851
343.28,1527893
343.37,1527806
343.45,1527749
343.54,1527788
343.63,1527805
343.71,1527746
343.80,1527796
343.88,1527856
343.97,1527866
344.05,1527854
344.14,1527851
344.23,1527854
344.31,1527820
344.40,1527856
344.48,1527875
344.57,1527825
344.66,1527801
344.74,1527807
344.83,1527833
344.91,1527854
345.00,1527792
345.08,1527783
345.17,1527788
345.26,1527794
345.34,1527784
345.43,1527837
345.51,1527806
345.60,1527790
345.69,1527754
345.77,1527778
345.86,1527830
345.94,1527898
346.03,1527894
346.11,1527851
346.20,1527882
346.29,1527837
346.37,1527822
346.46,1527818
346.54,1527880
346.63,1527822
346.72,1527816
346.80,1527840
346.89,1527813
346.97,1527856
347.06,1527896
347.14,1527819
347.23,1527749
347.32,1527860
347.40,1527931
347.49,1527875
347.57,1527852
347.66,1527862
347.75,1527897
347.83,1527871
347.92,1527889
348.00,1527874
348.09,1527843
348.17,1527850
348.26,1527861
348.35,1527855
348.43,1527868
348.52,1527844
348.60,1527884
348.69,1527930
348.77,1527860
348.86,1527855
348.95,1527853
349.03,1527825
349.12,1527793
349.20,1527847
349.29,1527883
349.38,1527883
349.46,1527833
349.55,1527817
349.63,1527803
349.72,1527844
349.80,1527837
349.89,1527857
349.98,1527938
350.06,1527855
350.15,1527773
350.23,1527797
350.32,1527865
350.40,1527911
350.49,1527852
350.58,1527874
350.66,1527838
350.75,1527845
350.83,1527815
350.92,1527866
351.01,1527854
351.09,1527834
351.18,1527826
351.26,1527854
351.35,1527841
351.43,1527887
351.52,1527899
351.61,1527848
351.69,1527891
351.78,1527946
351.86,1527951
351.95,1527951
352.03,1527880
352.12,1527881
352.21,1527896
352.29,1527865
352.38,1527836
352.46,1527861
352.55,1527888
352.64,1527846
352.72,1527817
352.81,1527897
352.89,1527870
352.98,1527886
353.06,1527932
353.15,1527919
353.24,1527850
353.32,1527843
353.41,1527865
353.50,1527891
353.58,1527866
353.67,1527853
353.75,1527838
353.84,1527919
353.92,1527883
354.01,1527853
354.10,1527900
354.18,1527990
354.27,1527943
354.35,1527861
354.44,1527839
354.52,1527787
354.61,1527798
354.70,1527865
354.78,1527897
354.87,1527863
354.95,1527867
355.04,1527850
355.13,1527817
355.21,1527832
355.30,1527827
355.38,1527801
355.47,1527908
355.55,1527961
355.64,1527870
355.73,1527801
355.81,1527771
355.90,1527771
355.98,1527800
356.07,1527884
356.16,1527927
356.24,1527844
356.33,1527845
356.41,1527899
356.50,1527925
356.58,1527875
356.67,1527815
356.76,1527852
356.84,1527850
356.93,1527810
357.01,1527817
357.10,1527796
357.18,1527842
357.27,1527858
357.36,1527927
357.44,1527867
357.53,1527777
357.61,1527820
357.70,1527911
357.79,1527910
357.87,1527827
357.95,1527749
358.04,1527832
358.13,1527846
358.21,1527839
358.30,1527828
358.39,1527823
358.47,1527880
358.56,1527863
358.64,1527840
358.73,1527844
358.81,1527780
358.90,1527873
358.98,1527936
359.07,1527920
359.16,1527900
359.24,1527859
359.33,1527802
359.42,1527886
359.50,1527972
359.58,1527884
359.67,1527849
359.76,1527810
359.84,1527772
359.93,1527846
360.02,1527863
360.10,1527851
360.19,1527872
360.27,1527888
360.36,1527862
360.44,1527808
360.53,1527854
360.61,1527880
360.70,1527823
360.79,1527853
360.87,1527919
360.96,1527816
361.05,1527875
361.13,1527926
361.22,1527838
361.30,1527856
361.39,1527850
361.47,1527834
361.56,1527837
361.65,1527858
361.73,1527876
361.82,1527755
361.90,1527791
361.99,1527901
362.07,1527921
362.16,1527879
362.25,1527864
362.33,1527860
362.42,1527877
362.50,1527883
362.59,1527936
362.68,1527900
362.76,1527865
362.85,1527875
362.93,1527831
363.02,1527771
363.10,1527839
363.19,1527833
363.28,1527879
363.36,1527905
363.45,1527856
363.53,1527840
363.62,1527853
363.71,1527789
363.79,1527808
363.88,1527858
363.96,1527721
364.05,1527770
364.13,1527857
364.22,1527910
364.31,1527925
364.39,1527854
364.48,1527849
364.56,1527860
364.65,1527896
364.73,1527956
364.82,1527894
364.91,1527900
364.99,1527901
365.08,1527929
365.16,1527892
365.25,1527856
365.34,1527819
365.42,1527827
365.51,1527808
365.59,1527864
365.68,1527924
365.76,1527939
365.85,1527922
365.94,1527913
366.02,1527860
366.11,1527889
366.19,1527890
366.28,1527835
366.36,1527810
366.45,1527871
366.54,1527944
366.62,1527912
366.71,1527891
366.79,1527900
366.88,1527884
366.97,1527833
367.05,1527852
367.14,1527816
367.22,1527852
367.31,1527888
367.39,1527841
367.48,1527890
367.57,1527904
367.65,1527869
367.74,1527829
367.82,1527867
367.91,1527886
367.99,1527876
368.08,1527850
368.17,1527887
368.25,1527873
368.34,1527927
368.42,1527872
368.51,1527810
368.60,1527800
368.68,1527760
368.77,1527831
368.85,1527878
368.94,1527828
369.02,1527875
369.11,1527849
369.20,1527868
369.28,1527847
369.37,1527836
369.45,1527831
369.54,1527828
369.63,1527894
369.71,1527886
369.80,1527831
369.88,1527891
369.97,1527887
370.05,1527818
370.14,1527896
370.23,1527937
370.31,1527882
370.40,1527859
370.48,1527892
370.57,1527832
370.66,1527820
370.74,1527799
370.83,1527869
370.91,1527889
371.00,1527846
371.08,1527796
371.17,1527879
371.26,1527877
371.34,1527855
371.43,1527813
371.51,1527833
371.60,1527869
371.69,1527859
371.77,1527790
371.86,1527802
371.94,1527879
372.03,1527858
372.11,1527893
372.20,1527887
372.29,1527826
372.37,1527849
372.46,1527874
372.54,1527929
372.63,1527885
372.72,1527838
372.80,1527846
372.89,1527830
372.97,1527892
373.06,1527896
373.14,1527937
373.23,1527858
373.32,1527784
373.40,1527827
373.49,1527917
373.57,1527889
373.66,1527858
373.75,1527772
373.83,1527797
373.92,1527830
374.00,1527794
374.09,1527829
374.17,1527904
374.26,1527923
374.35,1527928
374.43,1527903
374.52,1527865
374.60,1527854
374.69,1527874
374.77,1527886
374.86,1527868
374.95,1527917
375.03,1527885
375.12,1527799
375.20,1527796
375.29,1527830
375.38,1527871
375.46,1527839
375.55,1527849
375.63,1527920
375.72,1527904
375.80,1527871
375.89,1527863
375.98,1527907
376.06,1527895
376.15,1527864
376.23,1527900
376.32,1527903
376.40,1527904
376.49,1527899
376.58,1527830
376.66,1527816
376.75,1527869
376.83,1527924
376.92,1527902
377.01,1527836
377.09,1527863
377.18,1527852
377.26,1527828
377.35,1527872
377.43,1527856
377.52,1527843
377.61,1527806
377.69,1527813
377.78,1527858
377.86,1527889
377.95,1527843
378.03,1527870
378.12,1527841
378.21,1527862
378.29,1527836
378.38,1527847
378.46,1527857
378.55,1527902
378.64,1527932
378.72,1527928
378.81,1527912
378.89,1527907
378.98,1527940
379.06,1527918
379.15,1527869
379.24,1527883
379.32,1527899
379.41,1527942
379.49,1527883
379.58,1527859
379.67,1527903
379.75,1527860
379.84,1527791
379.92,1527862
380.01,1527896
380.09,1527865
380.18,1527824
380.27,1527874
380.35,1527912
380.44,1527820
380.52,1527843
380.61,1527808
380.69,1527925
380.78,1527942
380.87,1527883
380.95,1527884
381.04,1527941
381.12,1527883
381.21,1527877
381.30,1527960
381.38,1527936
381.47,1527936
381.55,1527905
381.64,1527868
381.72,1527885
381.81,1527921
381.90,1527939
381.98,1527896
382.07,1527868
382.15,1527843
382.24,1527881
382.32,1527888
382.41,1527865
382.50,1527838
382.58,1527794
382.67,1527760
382.75,1527789
382.84,1527864
382.93,1527882
383.01,1527921
383.10,1527878
383.18,1527837
383.27,1527886
383.35,1527878
383.44,1527864
383.53,1527854
383.61,1527852
383.70,1527839
383.78,1527850
383.87,1527861
383.95,1527896
384.04,1527870
384.13,1527917
384.21,1527917
384.30,1527919
384.39,1527860
384.47,1527863
384.56,1527848
384.64,1527838
384.73,1527882
384.81,1527941
384.90,1527930
384.98,1527881
385.07,1527860
385.16,1527860
385.24,1527846
385.33,1527810
385.42,1527855
385.50,1527905
385.59,1527895
385.67,1527866
385.76,1527921
385.84,1527858
385.93,1527848
386.02,1527910
386.10,1527913
386.19,1527813
386.27,1527812
386.36,1527848
386.44,1527878
386.53,1527844
386.61,1527830
386.70,1527824
386.79,1527826
386.87,1527890
386.96,1527795
387.05,1527748
387.13,1527835
387.22,1527881
387.30,1527895
387.39,1527880
387.47,1527832
387.56,1527833
387.64,1527875
387.73,1527872
387.82,1527838
387.90,1527776
387.99,1527827
388.08,1527825
388.16,1527778
388.25,1527777
388.33,1527825
388.42,1527852
388.50,1527932
388.59,1527929
388.67,1527862
388.76,1527826
388.85,1527790
388.93,1527783
389.02,1527798
389.10,1527880
389.19,1527868
389.27,1527851
389.36,1527813
389.45,1527870
389.53,1527876
389.62,1527962
389.70,1527985
389.79,1527933
389.88,1527863
389.96,1527845
390.05,1527841
390.13,1527873
390.22,1527903
390.30,1527918
390.39,1527859
390.48,1527856
390.56,1527849
390.65,1527815
390.73,1527879
390.82,1527917
390.91,1527888
390.99,1527918
391.08,1527829
391.16,1527832
391.25,1527836
391.33,1527829
391.42,1527807
391.51,1527812
391.59,1527791
391.68,1527807
391.76,1527839
391.85,1527897
391.94,1527895
392.02,1527877
392.11,1527794
392.19,1527796
392.28,1527797
392.36,1527842
392.45,1527806
392.54,1527783
392.62,1527736
392.71,1527780
392.79,1527774
392.88,1527808
392.97,1527849
393.05,1527823
393.14,1527837
393.22,1527895
393.31,1527817
393.39,1527789
393.48,1527815
393.57,1527857
393.65,1527899
393.74,1527930
393.82,1527892
393.91,1527824
393.99,1527839
394.08,1527865
394.17,1527845
394.25,1527812
394.34,1527824
394.42,1527870
394.51,1527841
394.60,1527828
394.68,1527789
394.77,1527766
394.85,1527814
394.94,1527862
395.02,1527896
395.11,1527823
395.20,1527745
395.28,1527712
395.37,1527799
395.45,1527834
395.54,1527850
395.63,1527846
395.71,1527870
395.80,1527894
395.88,1527845
395.97,1527872
396.05,1527800
396.14,1527818
396.23,1527868
396.31,1527762
396.40,1527844
396.48,1527922
396.57,1527860
396.65,1527775
396.74,1527781
396.83,1527913
396.91,1527876
397.00,1527785
397.08,1527844
397.17,1527877
397.26,1527851
397.34,1527845
397.43,1527820
397.51,1527860
397.60,1527820
397.68,1527791
397.77,1527823
397.86,1527829
397.94,1527809
398.03,1527816
398.11,1527844
398.20,1527867
398.28,1527878
398.37,1527847
398.46,1527774
398.54,1527833
398.63,1527828
398.71,1527819
398.80,1527872
398.89,1527802
398.97,1527731
399.06,1527803
399.14,1527811
399.23,1527826
399.31,1527776
399.40,1527769
399.49,1527749
399.57,1527750
399.66,1527793
399.75,1527808
399.83,1527803
399.92,1527767
400.00,1527724
400.09,1527717
400.17,1527758
400.26,1527787
400.35,1527780
400.43,1527791
400.52,1527786
400.60,1527802
400.69,1527786
400.77,1527816
400.86,1527836
400.95,1527758
401.03,1527709
401.12,1527752
401.20,1527759
401.29,1527765
401.38,1527778
401.46,1527814
401.55,1527807
401.63,1527808
401.72,1527793
401.80,1527774
401.89,1527819
401.98,1527782
402.06,1527805
402.15,1527788
402.23,1527790
402.32,1527764
402.40,1527786
402.49,1527859
402.58,1527857
402.66,1527874
402.75,1527848
402.83,1527845
402.92,1527800
403.01,1527761
403.09,1527816
403.18,1527738
403.26,1527753
403.35,1527801
403.43,1527799
403.52,1527746
403.61,1527717
403.69,1527747
403.78,1527766
403.86,1527764
403.95,1527808
404.04,1527833
404.12,1527791
404.20,1527759
404.29,1527736
404.38,1527727
404.46,1527771
404.55,1527779
404.64,1527728
404.72,1527748
404.81,1527748
404.89,1527773
404.98,1527729
405.06,1527730
405.15,1527784
405.23,1527789
405.32,1527744
405.41,1527781
405.49,1527788
405.58,1527719
405.67,1527706
405.75,1527781
405.83,1527748
405.92,1527687
406.01,1527721
406.09,1527689
406.18,1527738
406.27,1527723
406.35,1527765
406.44,1527776
406.52,1527766
406.61,1527816
406.69,1527785
406.78,1527774
406.86,1527714
406.95,1527791
407.04,1527838
407.12,1527789
407.21,1527773
407.30,1527804
407.38,1527884
407.47,1527782
407.55,1527741
407.64,1527735
407.72,1527675
407.81,1527641
407.90,1527685
407.98,1527800
408.07,1527815
408.15,1527749
408.24,1527753
408.32,1527784
408.41,1527825
408.50,1527805
408.58,1527746
408.67,1527814
408.75,1527822
408.84,1527770
408.93,1527814
409.01,1527710
409.10,1527719
409.18,1527726
409.27,1527741
409.35,1527743
409.44,1527748
409.53,1527789
409.61,1527759
409.70,1527751
409.78,1527713
409.87,1527716
409.96,1527717
410.04,1527675
410.13,1527692
410.21,1527706
410.30,1527741
410.38,1527740
410.47,1527760
410.56,1527713
410.64,1527712
410.73,1527732
410.81,1527748
410.90,1527777
410.98,1527747
411.07,1527784
411.16,1527785
411.24,1527729
411.33,1527759
411.41,1527736
411.50,1527707
411.59,1527775
411.67,1527731
411.76,1527770
411.84,1527679
411.93,1527687
412.01,1527689
412.10,1527674
412.19,1527729
412.27,1527750
412.36,1527686
412.44,1527653
412.53,1527678
412.61,1527672
412.70,1527647
412.79,1527676
412.87,1527709
412.96,1527712
413.04,1527685
413.13,1527687
413.22,1527713
413.30,1527709
413.39,1527731
413.47,1527706
413.56,1527704
413.64,1527800
413.73,1527729
413.82,1527757
413.90,1527714
413.99,1527691
414.07,1527709
414.16,1527701
414.25,1527700
414.33,1527735
414.42,1527734
414.50,1527654
414.59,1527726
414.67,1527732
414.76,1527696
414.85,1527705
414.93,1527729
415.02,1527699
415.11,1527732
415.19,1527748
415.27,1527724
415.36,1527720
415.45,1527749
415.53,1527745
415.62,1527657
415.70,1527743
415.79,1527750
415.88,1527720
415.96,1527758
416.05,1527704
416.13,1527741
416.22,1527750
416.30,1527727
416.39,1527773
416.48,1527746
416.56,1527719
416.65,1527702
416.73,1527713
416.82,1527721
416.91,1527739
416.99,1527769
417.08,1527769
417.16,1527757
417.25,1527801
417.33,1527805
417.42,1527739
417.51,1527731
417.59,1527713
417.68,1527686
417.76,1527712
417.85,1527772
417.94,1527786
418.02,1527755
418.11,1527763
418.19,1527732
418.28,1527725
418.36,1527669
418.45,1527706
418.54,1527724
418.62,1527640
418.71,1527698
418.79,1527783
418.88,1527715
418.97,1527732
419.05,1527776
419.14,1527741
419.22,1527662
419.31,1527761
419.39,1527737
419.48,1527741
419.57,1527758
419.65,1527752
419.74,1527699
419.82,1527776
419.91,1527809
420.00,1527768
420.08,1527711
420.17,1527671
420.25,1527674
420.34,1527764
420.42,1527714
420.51,1527669
420.60,1527700
420.68,1527656
420.77,1527711
420.85,1527701
420.94,1527698
421.02,1527723
421.11,1527711
421.20,1527649
421.28,1527732
421.37,1527789
421.45,1527785
421.54,1527777
421.63,1527682
421.71,1527704
421.80,1527687
421.88,1527763
421.97,1527796
422.05,1527764
422.14,1527777
422.23,1527718
422.31,1527728
422.40,1527788
422.48,1527735
422.57,1527668
422.66,1527687
422.74,1527727
422.83,1527739
422.91,1527751
423.00,1527710
423.08,1527703
423.17,1527760
423.26,1527793
423.34,1527734
423.43,1527713
423.51,1527713
423.60,1527727
423.68,1527719
423.77,1527730
423.86,1527699
423.94,1527752
424.03,1527764
424.11,1527701
424.20,1527747
424.29,1527756
424.37,1527720
424.46,1527622
424.54,1527620
424.63,1527686
424.71,1527761
424.80,1527753
424.89,1527746
424.97,1527815
425.06,1527865
425.14,1527790
425.23,1527746
425.31,1527779
425.40,1527779
425.49,1527764
425.57,1527817
425.66,1527834
425.74,1527817
425.83,1527775
425.92,1527768
426.00,1527785
426.09,1527724
426.17,1527726
426.26,1527755
426.34,1527740
426.43,1527710
426.52,1527704
426.60,1527738
426.69,1527749
426.77,1527743
426.86,1527727
426.94,1527719
427.03,1527760
427.12,1527786
427.20,1527769
427.29,1527790
427.37,1527831
427.46,1527726
427.55,1527705
427.63,1527743
427.72,1527746
427.80,1527676
427.89,1527714
427.97,1527795
428.06,1527734
428.15,1527763
428.23,1527775
428.32,1527775
428.40,1527759
428.49,1527733
428.58,1527728
428.66,1527733
428.75,1527781
428.83,1527747
428.92,1527801
429.00,1527815
429.09,1527787
429.18,1527779
429.26,1527736
429.35,1527735
429.43,1527771
429.52,1527773
429.60,1527736
429.69,1527744
429.78,1527724
429.86,1527718
429.95,1527741
430.03,1527680
430.12,1527687
430.21,1527725
430.29,1527777
430.38,1527809
430.46,1527782
430.55,1527779
430.64,1527733
430.72,1527754
430.81,1527766
430.89,1527804
430.98,1527783
431.07,1527787
431.15,1527750
431.23,1527732
431.32,1527749
431.41,1527777
431.49,1527729
431.58,1527688
431.67,1527757
431.75,1527743
431.84,1527756
431.92,1527752
432.01,1527790
432.09,1527727
432.18,1527742
432.27,1527802
432.35,1527845
432.44,1527744
432.52,1527678
432.61,1527683
432.70,1527744
432.78,1527754
432.86,1527715
432.95,1527765
433.04,1527818
433.12,1527691
433.21,1527762
433.30,1527807
433.38,1527863
433.47,1527845
433.55,1527818
433.64,1527812
433.72,1527846
433.81,1527794
433.89,1527785
433.98,1527832
434.07,1527832
434.15,1527806
434.24,1527787
434.33,1527819
434.41,1527776
434.50,1527723
434.58,1527693
434.67,1527736
434.75,1527728
434.84,1527756
434.92,1527791
435.01,1527763
435.10,1527751
435.18,1527721
435.27,1527739
435.35,1527726
435.44,1527676
435.52,1527717
435.61,1527718
435.70,1527734
435.78,1527702
435.87,1527672
435.95,1527668
436.04,1527671
436.13,1527733
436.21,1527765
436.30,1527748
436.38,1527706
436.47,1527746
436.55,1527685
436.64,1527659
436.73,1527680
436.81,1527672
436.90,1527662
436.98,1527704
437.07,1527762
437.16,1527772
437.24,1527790
437.33,1527791
437.41,1527763
437.50,1527688
437.58,1527681
437.67,1527688
437.76,1527697
437.84,1527688
437.93,1527707
438.01,1527710
438.10,1527747
438.19,1527720
438.27,1527750
438.36,1527744
438.44,1527758
438.53,1527757
438.62,1527731
438.70,1527753
438.79,1527812
438.87,1527748
438.96,1527734
439.04,1527821
439.13,1527839
439.22,1527790
439.30,1527782
439.39,1527732
439.47,1527786
439.56,1527815
439.64,1527765
439.73,1527777
439.82,1527816
439.90,1527805
439.99,1527715
440.07,1527727
440.16,1527771
440.25,1527729
440.33,1527844
440.42,1527897
440.50,1527782
440.59,1527757
440.67,1527795
440.76,1527675
440.85,1527695
440.93,1527791
441.02,1527806
441.10,1527795
441.19,1527720
441.27,1527693
441.36,1527703
441.45,1527765
441.53,1527830
441.62,1527805
441.70,1527764
441.79,1527766
441.88,1527734
441.96,1527789
442.05,1527785
442.13,1527717
442.22,1527722
442.30,1527794
442.39,1527736
442.48,1527751
442.56,1527744
442.65,1527728
442.73,1527789
442.82,1527797
442.91,1527755
442.99,1527704
443.08,1527743
443.16,1527773
443.25,1527775
443.33,1527769
443.42,1527814
443.51,1527796
443.59,1527754
443.68,1527677
443.76,1527734
443.85,1527776
443.93,1527780
444.02,1527787
444.11,1527810
444.19,1527806
444.28,1527783
444.36,1527803
444.45,1527775
444.54,1527722
444.62,1527726
444.71,1527791
444.79,1527781
444.88,1527698
444.96,1527772
445.05,1527774
445.14,1527700
445.22,1527705
445.31,1527781
445.39,1527771
445.48,1527762
445.56,1527774
445.65,1527779
445.74,1527765
445.82,1527780
445.91,1527760
446.00,1527763
446.08,1527780
446.17,1527729
446.25,1527753
446.34,1527734
446.42,1527739
446.51,1527810
446.60,1527791
446.68,1527767
446.77,1527747
446.85,1527701
446.94,1527782
447.02,1527796
447.11,1527792
447.20,1527828
447.28,1527867
447.37,1527772
447.45,1527797
447.54,1527785
447.63,1527766
447.71,1527772
447.80,1527790
447.88,1527749
447.97,1527762
448.05,1527787
448.14,1527787
448.23,1527759
448.31,1527690
448.40,1527700
448.48,1527761
448.57,1527778
448.66,1527765
448.74,1527750
448.83,1527705
448.91,1527721
449.00,1527845
449.08,1527825
449.17,1527784
449.26,1527783
449.34,1527848
449.43,1527777
449.51,1527689
449.60,1527736
449.69,1527854
449.77,1527857
449.86,1527796
449.94,1527777
450.03,1527692
450.11,1527721
450.20,1527760
450.29,1527769
450.37,1527704
450.46,1527694
450.54,1527757
450.63,1527779
450.71,1527764
450.80,1527734
