time,raw_data,1_after_scaling,2_after_smoothing,3_after_bias,4_after_hysteresis,steady
460.58,1.52769e+06,0.194116,0.208398,0,0,1
460.67,1.52774e+06,0.221383,0.209047,0,0,1
460.75,1.52769e+06,0.192817,0.212943,0,0,1
460.84,1.52772e+06,0.210346,0.215864,0,0,1
460.92,1.52776e+06,0.236964,0.217682,0,0,1
461.01,1.52774e+06,0.226576,0.217033,0,0,1
461.1,1.52771e+06,0.202555,0.214501,0,0,1
461.18,1.52769e+06,0.189571,0.209827,0,0,1
461.27,1.52769e+06,0.194765,0.204438,0,0,1
461.36,1.5277e+06,0.195414,0.206451,0,0,1
461.44,1.5277e+06,0.199309,0.20697,0,0,1
461.52,1.52773e+06,0.216189,0.206451,0,0,1
461.61,1.52768e+06,0.18243,0.205412,0,0,1
461.7,1.52767e+06,0.179184,0.202296,0,0,1
461.78,1.5277e+06,0.196063,0.198206,0,0,1
461.87,1.52775e+06,0.233068,0.198855,0,0,1
461.95,1.52776e+06,0.235016,0.202101,0,0,1
462.04,1.52773e+06,0.21554,0.204698,0,0,1
462.13,1.5278e+06,0.260985,0.21132,0,0,1
462.21,1.52781e+06,0.269425,0.218721,0,0,1
462.3,1.52774e+06,0.225927,0.221383,0,0,1
462.38,1.5277e+06,0.197362,0.2195,0,0,1
462.47,1.52768e+06,0.188922,0.220149,0,0,1
462.55,1.52772e+06,0.21489,0.22372,0,0,1
462.64,1.52771e+06,0.203854,0.224499,0,0,1
462.73,1.52766e+06,0.175937,0.218786,0,0,1
462.81,1.52764e+06,0.159058,0.21119,0,0,1
462.9,1.52766e+06,0.169445,0.20658,0,0,1
462.98,1.52772e+06,0.212943,0.201776,0,0,1
463.07,1.5277e+06,0.199309,0.194765,0,0,1
463.16,1.5277e+06,0.197362,0.191908,0,0,1
463.24,1.52773e+06,0.220084,0.19418,0,0,1
463.33,1.52773e+06,0.218136,0.197102,0,0,1
463.41,1.52771e+06,0.206451,0.196258,0,0,1
463.5,1.52776e+06,0.24021,0.199894,0,0,1
463.58,1.5278e+06,0.266828,0.208983,0,0,1
463.67,1.52777e+06,0.243456,0.217422,0,0,1
463.76,1.5277e+06,0.19866,0.220344,0,0,1
463.84,1.52768e+06,0.186325,0.217682,0,0,1
463.93,1.52773e+06,0.21554,0.219305,0,0,1
464.01,1.52772e+06,0.209047,0.220474,0,0,1
464.1,1.52775e+06,0.228524,0.221318,0,0,1
464.19,1.52774e+06,0.225278,0.222032,0,0,1
464.27,1.52771e+06,0.203205,0.221707,0,0,1
464.36,1.52777e+06,0.245404,0.222227,0,0,1
464.44,1.52774e+06,0.224629,0.218007,0,0,1
464.53,1.52767e+06,0.176587,0.21132,0,0,1
464.61,1.52766e+06,0.172691,0.208723,0,0,1
464.7,1.52765e+06,0.164252,0.206516,0,0,1
464.79,1.52762e+06,0.144775,0.199439,0,0,1
464.87,1.52768e+06,0.184377,0.196972,0,0,1
464.96,1.52772e+06,0.21489,0.195609,0,0,1
465.04,1.52768e+06,0.18243,0.191324,0,0,1
465.13,1.52763e+06,0.152566,0.18626,0,0,1
465.22,1.52771e+06,0.207749,0.182495,0,0,1
465.3,1.52776e+06,0.234367,0.183468,0,0,1
465.39,1.5277e+06,0.196712,0.185481,0,0,1
465.47,1.52764e+06,0.162953,0.184507,0,0,1
465.56,1.52763e+06,0.153864,0.183468,0,0,1
465.64,1.52768e+06,0.188922,0.187883,0,0,1
465.73,1.52765e+06,0.164252,0.18587,0,0,1
465.82,1.52765e+06,0.168796,0.181261,0,0,1
465.9,1.52775e+06,0.233718,0.18639,0,0,1
465.99,1.52776e+06,0.235016,0.194635,0,0,1
466.07,1.52769e+06,0.192168,0.193077,0,0,1
466.16,1.52768e+06,0.183728,0.188013,0,0,1
466.25,1.52765e+06,0.164901,0.184832,0,0,1
466.33,1.52762e+06,0.143477,0.182884,0,0,1
466.42,1.52767e+06,0.177236,0.185221,0,0,1
466.5,1.52767e+06,0.176587,0.183988,0,0,1
466.59,1.52766e+06,0.172042,0.184767,0,0,1
466.67,1.52762e+06,0.143477,0.182235,0,0,1
466.76,1.52764e+06,0.161655,0.175029,0,0,1
466.85,1.52764e+06,0.159058,0.167433,0,0,1
466.93,1.52764e+06,0.160356,0.164252,0,0,1
467.02,1.52769e+06,0.194116,0.16529,0,0,1
467.1,1.52774e+06,0.226576,0.171458,0,0,1
467.19,1.52766e+06,0.175937,0.174704,0,0,1
467.27,1.52764e+06,0.159707,0.172951,0,0,1
467.36,1.52766e+06,0.169445,0.172237,0,0,1
467.45,1.52771e+06,0.204503,0.175483,0,0,1
467.53,1.5277e+06,0.195414,0.180677,0,0,1
467.62,1.52764e+06,0.159707,0.180482,0,0,1
467.7,1.52762e+06,0.144126,0.178989,0,0,1
467.79,1.52765e+06,0.168147,0.179768,0,0,1
467.88,1.52767e+06,0.178534,0.17821,0,0,1
467.96,1.52764e+06,0.162953,0.171847,0,0,1
468.05,1.52759e+06,0.129843,0.167238,0,0,1
468.13,1.52769e+06,0.194765,0.170744,0,0,1
468.22,1.52771e+06,0.202555,0.174055,0,0,1
468.3,1.52767e+06,0.177236,0.171328,0,0,1
468.39,1.52768e+06,0.188273,0.170614,0,0,1
468.48,1.52776e+06,0.236964,0.17834,0,0,1
468.56,1.5277e+06,0.199958,0.183923,0,0,1
468.65,1.52766e+06,0.173341,0.184442,0,0,1
468.73,1.52759e+06,0.127246,0.179313,0,0,1
468.82,1.5276e+06,0.133738,0.176392,0,0,1
468.91,1.52764e+06,0.158409,0.179248,0,0,1
468.99,1.52764e+06,0.161006,0.175873,0,0,1
469.08,1.52764e+06,0.161006,0.171718,0,0,1
469.16,1.52768e+06,0.188922,0.172886,0,0,1
469.25,1.52772e+06,0.208398,0.174899,0,0,1
469.33,1.52771e+06,0.204503,0.171653,0,0,1
469.42,1.52773e+06,0.21554,0.173211,0,0,1
469.51,1.52769e+06,0.191519,0.175029,0,0,1
469.59,1.52761e+06,0.138283,0.176132,0,0,1
469.68,1.52761e+06,0.140231,0.176781,0,0,1
469.76,1.52766e+06,0.172691,0.17821,0,0,1
469.85,1.52763e+06,0.152566,0.177366,0,0,1
469.93,1.52762e+06,0.144126,0.175678,0,0,1
470.02,1.52759e+06,0.128545,0.16964,0,0,1
470.11,1.52764e+06,0.157759,0.164576,0,0,1
470.19,1.52763e+06,0.151267,0.159253,0,0,1
470.28,1.52765e+06,0.166199,0.154319,0,0,1
470.36,1.52764e+06,0.162304,0.151397,0,0,1
470.45,1.52759e+06,0.126597,0.150229,0,0,1
470.54,1.52762e+06,0.147372,0.150943,0,0,1
470.62,1.52768e+06,0.185026,0.152176,0,0,1
470.71,1.52763e+06,0.150618,0.151981,0,0,1
470.79,1.52763e+06,0.152566,0.152825,0,0,1
470.88,1.52768e+06,0.184377,0.158409,0,0,1
470.96,1.52766e+06,0.172691,0.159902,0,0,1
471.05,1.52761e+06,0.14088,0.158863,0,0,1
471.14,1.52763e+06,0.155812,0.157824,0,0,1
471.22,1.52768e+06,0.183079,0.159902,0,0,1
471.31,1.52774e+06,0.22333,0.169575,0,0,1
471.39,1.52773e+06,0.216838,0.176522,0,0,1
471.48,1.52773e+06,0.217487,0.179768,0,0,1
471.56,1.52768e+06,0.185026,0.183209,0,0,1
471.65,1.52764e+06,0.158409,0.183793,0,0,1
471.74,1.52763e+06,0.155163,0.180872,0,0,1
471.82,1.52766e+06,0.170095,0.180612,0,0,1
471.91,1.52761e+06,0.137634,0.180287,0,0,1
471.99,1.52765e+06,0.166199,0.181326,0,0,1
472.08,1.52763e+06,0.155812,0.178599,0,0,1
472.17,1.52761e+06,0.138283,0.170095,0,0,1
472.25,1.52759e+06,0.129843,0.161395,0,0,1
472.34,1.52764e+06,0.161006,0.155747,0,0,1
472.42,1.52763e+06,0.153864,0.152631,0,0,1
472.51,1.5277e+06,0.197362,0.156526,0,0,1
472.59,1.52766e+06,0.172691,0.158279,0,0,1
472.68,1.52763e+06,0.151916,0.156461,0,0,1
472.77,1.5276e+06,0.13244,0.155942,0,0,1
472.85,1.52758e+06,0.120754,0.151397,0,0,1
472.94,1.52764e+06,0.157759,0.151592,0,0,1
473.02,1.52766e+06,0.174639,0.155227,0,0,1
473.11,1.52768e+06,0.187623,0.161006,0,0,1
473.19,1.52772e+06,0.212943,0.166199,0,0,1
473.28,1.52774e+06,0.221383,0.172951,0,0,1
473.37,1.52769e+06,0.192817,0.172497,0,0,1
473.45,1.52766e+06,0.172042,0.172432,0,0,1
473.54,1.52766e+06,0.171393,0.174379,0,0,1
473.62,1.52762e+06,0.149969,0.176132,0,0,1
473.71,1.52762e+06,0.143477,0.178404,0,0,1
473.8,1.52762e+06,0.149969,0.177625,0,0,1
473.88,1.52764e+06,0.157759,0.175937,0,0,1
473.97,1.52771e+06,0.2071,0.177885,0,0,1
474.05,1.52767e+06,0.176587,0.17425,0,0,1
474.14,1.52766e+06,0.170095,0.169121,0,0,1
474.22,1.52763e+06,0.153864,0.165225,0,0,1
474.31,1.52764e+06,0.162953,0.164317,0,0,1
474.4,1.52763e+06,0.151267,0.162304,0,0,1
474.48,1.52761e+06,0.139581,0.161265,0,0,1
474.57,1.52767e+06,0.178534,0.164771,0,0,1
474.65,1.52762e+06,0.146074,0.164381,0,0,1
474.74,1.52761e+06,0.140231,0.162629,0,0,1
474.82,1.52766e+06,0.174639,0.159382,0,0,1
474.91,1.52766e+06,0.175937,0.159318,0,0,1
475,1.52769e+06,0.19022,0.16133,0,0,1
475.08,1.52765e+06,0.166848,0.162629,0,0,1
475.17,1.52761e+06,0.142827,0.160616,0,0,1
475.25,1.52768e+06,0.188273,0.164317,0,0,1
475.34,1.52774e+06,0.227226,0.173081,0,0,1
475.43,1.52773e+06,0.219435,0.177171,0,0,1
475.51,1.52768e+06,0.18243,0.180807,0,0,1
475.6,1.52764e+06,0.159058,0.182689,0,0,1
475.68,1.52758e+06,0.120754,0.177301,0,0,1
475.77,1.52763e+06,0.151916,0.174899,0,0,1
475.85,1.52759e+06,0.129194,0.168796,0,0,1
475.94,1.52765e+06,0.16555,0.168666,0,0,1
476.03,1.52767e+06,0.178534,0.172237,0,0,1
476.11,1.52772e+06,0.210995,0.174509,0,0,1
476.2,1.52768e+06,0.185676,0.170354,0,0,1
476.28,1.52758e+06,0.122702,0.160681,0,0,1
476.37,1.52766e+06,0.169445,0.159382,0,0,1
476.46,1.52764e+06,0.158409,0.159318,0,0,1
476.54,1.52764e+06,0.162304,0.163473,0,0,1
476.63,1.52761e+06,0.140231,0.162304,0,0,1
476.71,1.52766e+06,0.174639,0.166848,0,0,1
476.8,1.52766e+06,0.172042,0.167498,0,0,1
476.88,1.52764e+06,0.15711,0.165355,0,0,1
476.97,1.52768e+06,0.185676,0.162823,0,0,1
477.06,1.52771e+06,0.203854,0.164641,0,0,1
477.14,1.52767e+06,0.180482,0.170419,0,0,1
477.23,1.52766e+06,0.169445,0.170419,0,0,1
477.32,1.52766e+06,0.172691,0.171847,0,0,1
477.4,1.52764e+06,0.159707,0.171588,0,0,1
477.48,1.52764e+06,0.161655,0.17373,0,0,1
477.57,1.52764e+06,0.15711,0.171977,0,0,1
477.66,1.52765e+06,0.167498,0.171523,0,0,1
477.74,1.52763e+06,0.151267,0.170939,0,0,1
477.83,1.5276e+06,0.136985,0.166069,0,0,1
477.92,1.52768e+06,0.185676,0.164252,0,0,1
478,1.52768e+06,0.186325,0.164836,0,0,1
478.09,1.5277e+06,0.196063,0.167498,0,0,1
478.17,1.52765e+06,0.168796,0.167108,0,0,1
478.26,1.52762e+06,0.145424,0.16568,0,0,1
478.34,1.52768e+06,0.186974,0.168212,0,0,1
478.43,1.52762e+06,0.14932,0.167433,0,0,1
478.52,1.52755e+06,0.101278,0.160811,0,0,1
478.6,1.52757e+06,0.112964,0.15698,0,0,1
478.69,1.52758e+06,0.121403,0.155422,0,0,1
478.77,1.52765e+06,0.16555,0.15341,0,0,1
478.86,1.52768e+06,0.183728,0.15315,0,0,1
478.95,1.52758e+06,0.118806,0.145424,0,0,1
479.03,1.52758e+06,0.122053,0.14075,0,0,1
479.11,1.52761e+06,0.14088,0.140296,0,0,1
479.2,1.52764e+06,0.161655,0.137764,0,0,1
479.29,1.52768e+06,0.183728,0.141204,0,0,1
479.37,1.52763e+06,0.152566,0.146333,0,0,1
479.46,1.52764e+06,0.160356,0.151073,0,0,1
479.55,1.52766e+06,0.169445,0.155877,0,0,1
479.63,1.52759e+06,0.125948,0.151916,0,0,1
479.72,1.52763e+06,0.151916,0.148735,0,0,1
479.8,1.52762e+06,0.14932,0.151787,0,0,1
479.89,1.5276e+06,0.135037,0.153085,0,0,1
479.97,1.52755e+06,0.101927,0.14919,0,0,1
480.06,1.52764e+06,0.160356,0.14906,0,0,1
480.14,1.52761e+06,0.140231,0.14471,0,0,1
480.23,1.52761e+06,0.142827,0.143736,0,0,1
480.32,1.52763e+06,0.150618,0.142763,0,0,1
480.4,1.52763e+06,0.154513,0.141269,0,0,1
480.49,1.52768e+06,0.185676,0.147242,0,0,1
480.58,1.52765e+06,0.164252,0.148476,0,0,1
480.66,1.52767e+06,0.177885,0.151332,0,0,1
480.75,1.52762e+06,0.145424,0.152371,0,0,1
480.83,1.52764e+06,0.156461,0.157824,0,0,1
480.92,1.52761e+06,0.139581,0.155747,0,0,1
481,1.52762e+06,0.147372,0.156461,0,0,1
481.09,1.52767e+06,0.18178,0.160356,0,0,1
481.17,1.5277e+06,0.195414,0.164836,0,0,1
481.26,1.52771e+06,0.2071,0.170095,0,0,1
481.35,1.5277e+06,0.198011,0.171328,0,0,1
481.43,1.52763e+06,0.153864,0.170289,0,0,1
481.52,1.5276e+06,0.134388,0.16594,0,0,1
481.6,1.52758e+06,0.121403,0.163537,0,0,1
481.69,1.5276e+06,0.135686,0.16146,0,0,1
481.77,1.52765e+06,0.163602,0.163862,0,0,1
481.86,1.52768e+06,0.18243,0.167368,0,0,1
481.95,1.52766e+06,0.172691,0.166459,0,0,1
482.03,1.52758e+06,0.122702,0.159188,0,0,1
482.12,1.52758e+06,0.124,0.150878,0,0,1
482.2,1.52768e+06,0.186325,0.149709,0,0,1
482.29,1.5276e+06,0.133738,0.147697,0,0,1
482.38,1.52761e+06,0.141529,0.148411,0,0,1
482.46,1.52762e+06,0.14867,0.151137,0,0,1
482.55,1.52764e+06,0.161655,0.153734,0,0,1
482.63,1.52769e+06,0.192817,0.156656,0,0,1
482.72,1.52762e+06,0.145424,0.152955,0,0,1
482.8,1.52762e+06,0.146723,0.150358,0,0,1
482.89,1.52761e+06,0.139581,0.152046,0,0,1
482.98,1.5276e+06,0.136335,0.15328,0,0,1
483.06,1.52764e+06,0.157759,0.150423,0,0,1
483.15,1.52763e+06,0.152566,0.152306,0,0,1
483.23,1.52764e+06,0.159707,0.154124,0,0,1
483.32,1.52768e+06,0.186325,0.157889,0,0,1
483.41,1.52762e+06,0.14932,0.156656,0,0,1
483.49,1.52757e+06,0.116859,0.14906,0,0,1
483.58,1.52758e+06,0.122053,0.146723,0,0,1
483.66,1.52764e+06,0.15711,0.147762,0,0,1
483.75,1.52763e+06,0.155812,0.149385,0,0,1
483.83,1.52764e+06,0.161655,0.151916,0,0,1
483.92,1.52758e+06,0.120754,0.148216,0,0,1
484.01,1.52764e+06,0.156461,0.148605,0,0,1
484.09,1.52762e+06,0.146074,0.147242,0,0,1
484.18,1.52756e+06,0.109068,0.139516,0,0,1
484.26,1.52756e+06,0.110367,0.135621,0,0,1
484.35,1.52759e+06,0.127246,0.13666,0,0,1
484.44,1.52765e+06,0.167498,0.141204,0,0,1
484.52,1.52768e+06,0.183079,0.143801,0,0,1
484.61,1.52762e+06,0.143477,0.142568,0,0,1
484.69,1.5276e+06,0.136335,0.140036,0,0,1
484.78,1.52765e+06,0.164901,0.144451,0,0,1
484.86,1.52764e+06,0.157759,0.14458,0,0,1
484.95,1.5277e+06,0.201257,0.150099,0,0,1
485.04,1.52767e+06,0.177236,0.156915,0,0,1
485.12,1.52762e+06,0.143477,0.160226,0,0,1
485.21,1.5276e+06,0.130492,0.160551,0,0,1
485.29,1.5276e+06,0.13244,0.157045,0,0,1
485.38,1.5276e+06,0.135037,0.152241,0,0,1
485.47,1.52762e+06,0.146723,0.152566,0,0,1
485.55,1.52758e+06,0.118806,0.150813,0,0,1
485.64,1.52763e+06,0.153215,0.149644,0,0,1
485.72,1.52761e+06,0.139581,0.147826,0,0,1
485.81,1.52758e+06,0.118157,0.139516,0,0,1
485.89,1.52759e+06,0.124649,0.134258,0,0,1
485.98,1.52757e+06,0.111665,0.131077,0,0,1
486.07,1.52756e+06,0.105173,0.128545,0,0,1
486.15,1.5276e+06,0.130492,0.12835,0,0,1
486.24,1.52761e+06,0.14088,0.128934,0,0,1
486.32,1.52756e+06,0.105822,0.124844,0,0,1
486.41,1.52763e+06,0.151267,0.12809,0,0,1
486.5,1.52767e+06,0.179833,0.130752,0,0,1
486.58,1.52766e+06,0.174639,0.134258,0,0,1
486.67,1.52757e+06,0.114911,0.133933,0,0,1
486.75,1.52763e+06,0.151916,0.13666,0,0,1
486.84,1.52762e+06,0.148021,0.140296,0,0,1
486.92,1.52765e+06,0.166848,0.146463,0,0,1
487.01,1.52768e+06,0.187623,0.152176,0,0,1
487.1,1.52763e+06,0.152566,0.153345,0,0,1
487.18,1.52759e+06,0.127246,0.155487,0,0,1
487.27,1.52766e+06,0.17399,0.157759,0,0,1
487.35,1.52764e+06,0.160356,0.155812,0,0,1
487.44,1.52761e+06,0.140231,0.152371,0,0,1
487.52,1.52761e+06,0.138932,0.154773,0,0,1
487.61,1.5276e+06,0.13244,0.152825,0,0,1
487.7,1.52761e+06,0.139581,0.151981,0,0,1
487.78,1.52763e+06,0.155163,0.150813,0,0,1
487.87,1.52762e+06,0.14932,0.146982,0,0,1
487.95,1.52768e+06,0.187623,0.150488,0,0,1
488.04,1.52758e+06,0.119456,0.149709,0,0,1
488.13,1.5276e+06,0.133089,0.145619,0,0,1
488.21,1.52765e+06,0.164252,0.146009,0,0,1
488.3,1.52767e+06,0.176587,0.149644,0,0,1
488.38,1.52765e+06,0.166199,0.152371,0,0,1
488.47,1.5276e+06,0.131142,0.152241,0,0,1
488.55,1.52758e+06,0.122053,0.150488,0,0,1
488.64,1.52762e+06,0.144775,0.149449,0,0,1
488.73,1.52764e+06,0.162953,0.150813,0,0,1
488.81,1.52763e+06,0.154513,0.147502,0,0,1
488.9,1.52763e+06,0.154513,0.151008,0,0,1
488.98,1.52765e+06,0.163602,0.154059,0,0,1
489.07,1.52765e+06,0.166848,0.154319,0,0,1
489.15,1.52762e+06,0.143477,0.151008,0,0,1
489.24,1.5276e+06,0.133089,0.147697,0,0,1
489.33,1.52758e+06,0.118157,0.146398,0,0,1
489.41,1.52756e+06,0.110367,0.14523,0,0,1
489.5,1.52757e+06,0.114911,0.142243,0,0,1
489.58,1.5276e+06,0.133738,0.139322,0,0,1
489.67,1.52764e+06,0.162304,0.140101,0,0,1
489.76,1.52753e+06,0.0889426,0.133544,0,0,1
489.84,1.52759e+06,0.124649,0.129648,0,0,1
489.93,1.52769e+06,0.193466,0.13231,0,0,1
490.01,1.52764e+06,0.162953,0.134258,0,0,1
490.1,1.52768e+06,0.183079,0.139257,0,0,1
490.18,1.52769e+06,0.192168,0.146658,0,0,1
490.27,1.52764e+06,0.156461,0.151267,0,0,1
490.36,1.52755e+06,0.101278,0.149904,0,0,1
490.44,1.52752e+06,0.0792043,0.144451,0,0,1
490.53,1.52758e+06,0.124,0.14062,0,0,1
490.61,1.52764e+06,0.158409,0.147567,0,0,1
490.7,1.5276e+06,0.136985,0.1488,0,0,1
490.78,1.52758e+06,0.122702,0.141724,0,0,1
490.87,1.52762e+06,0.146723,0.140101,0,0,1
490.96,1.52766e+06,0.175288,0.139322,0,0,1
491.04,1.52768e+06,0.185026,0.138608,0,0,1
491.13,1.52762e+06,0.149969,0.137958,0,0,1
491.21,1.52758e+06,0.123351,0.140166,0,0,1
491.3,1.52763e+06,0.155163,0.147762,0,0,1
491.39,1.52764e+06,0.162304,0.151592,0,0,1
491.47,1.5276e+06,0.134388,0.14919,0,0,1
491.56,1.52764e+06,0.159058,0.151397,0,0,1
491.64,1.52765e+06,0.164252,0.155552,0,0,1
491.73,1.52764e+06,0.159058,0.156786,0,0,1
491.81,1.52765e+06,0.168147,0.156071,0,0,1
491.9,1.52762e+06,0.146723,0.152241,0,0,1
491.99,1.52756e+06,0.110367,0.148281,0,0,1
492.07,1.52753e+06,0.0869949,0.144645,0,0,1
492.16,1.52753e+06,0.0882933,0.137958,0,0,1
492.24,1.52758e+06,0.120754,0.133803,0,0,1
492.33,1.52759e+06,0.125299,0.132894,0,0,1
492.41,1.52763e+06,0.152566,0.132245,0,0,1
492.5,1.52757e+06,0.114911,0.127311,0,0,1
492.59,1.52751e+06,0.075309,0.118936,0,0,1
492.67,1.5276e+06,0.131791,0.115301,0,0,1
492.76,1.52762e+06,0.14932,0.11556,0,0,1
492.85,1.52764e+06,0.159058,0.12043,0,0,1
492.93,1.52763e+06,0.153215,0.127052,0,0,1
493.02,1.52757e+06,0.11621,0.129843,0,0,1
493.1,1.52756e+06,0.109717,0.128739,0,0,1
493.19,1.52762e+06,0.146723,0.130882,0,0,1
493.27,1.52762e+06,0.146074,0.130233,0,0,1
493.36,1.52765e+06,0.164901,0.135232,0,0,1
493.45,1.52768e+06,0.183728,0.146074,0,0,1
493.53,1.52762e+06,0.145424,0.147437,0,0,1
493.62,1.5276e+06,0.133089,0.145814,0,0,1
493.7,1.52761e+06,0.138283,0.143736,0,0,1
493.79,1.52763e+06,0.155812,0.143996,0,0,1
493.88,1.52765e+06,0.16555,0.14893,0,0,1
493.96,1.52763e+06,0.152566,0.153215,0,0,1
494.05,1.5276e+06,0.136335,0.152176,0,0,1
494.13,1.52766e+06,0.169445,0.154513,0,0,1
494.22,1.52763e+06,0.151267,0.15315,0,0,1
494.3,1.52766e+06,0.174639,0.152241,0,0,1
494.39,1.52765e+06,0.166199,0.154319,0,0,1
494.48,1.52755e+06,0.09933,0.150943,0,0,1
494.56,1.5275e+06,0.0681677,0.143931,0,0,1
494.65,1.52757e+06,0.116859,0.140036,0,0,1
494.73,1.5276e+06,0.131791,0.13666,0,0,1
494.82,1.52759e+06,0.127246,0.134128,0,0,1
494.9,1.52757e+06,0.11621,0.132115,0,0,1
494.99,1.52764e+06,0.160356,0.131207,0,0,1
495.08,1.52763e+06,0.151916,0.131271,0,0,1
495.16,1.52763e+06,0.153215,0.129129,0,0,1
495.25,1.52762e+06,0.144775,0.126987,0,0,1
495.33,1.52765e+06,0.16555,0.133609,0,0,1
495.42,1.52767e+06,0.179833,0.144775,0,0,1
495.51,1.52762e+06,0.146074,0.147697,0,0,1
495.59,1.52761e+06,0.141529,0.14867,0,0,1
495.68,1.52765e+06,0.163602,0.152306,0,0,1
495.76,1.52767e+06,0.178534,0.158538,0,0,1
495.85,1.52764e+06,0.159058,0.158409,0,0,1
495.93,1.52758e+06,0.117508,0.154968,0,0,1
496.02,1.52757e+06,0.111665,0.150813,0,0,1
496.11,1.5276e+06,0.135686,0.149904,0,0,1
496.19,1.52766e+06,0.17399,0.150748,0,0,1
496.28,1.52765e+06,0.164901,0.149255,0,0,1
496.36,1.52766e+06,0.175288,0.152176,0,0,1
496.45,1.52763e+06,0.151267,0.15315,0,0,1
496.54,1.52761e+06,0.142827,0.151073,0,0,1
496.62,1.52762e+06,0.146723,0.147891,0,0,1
496.7,1.52759e+06,0.129194,0.144905,0,0,1
496.79,1.5276e+06,0.136985,0.146853,0,0,1
496.88,1.52762e+06,0.148021,0.150488,0,0,1
496.96,1.52752e+06,0.0805028,0.14497,0,0,1
497.05,1.52749e+06,0.0616755,0.133738,0,0,1
497.14,1.5276e+06,0.133089,0.130557,0,0,1
497.22,1.52761e+06,0.141529,0.127181,0,0,1
497.31,1.52761e+06,0.14088,0.126143,0,0,1
497.39,1.52754e+06,0.0954347,0.121403,0,0,1
497.48,1.52756e+06,0.106471,0.117378,0,0,1
497.56,1.52756e+06,0.109068,0.115366,0,0,1
497.65,1.52759e+06,0.126597,0.114327,0,0,1
497.73,1.52763e+06,0.154513,0.114976,0,0,1
497.82,1.52757e+06,0.114262,0.118352,0,0,1
497.91,1.52755e+06,0.0999792,0.122182,0,0,1
497.99,1.52756e+06,0.10777,0.11965,0,0,1
498.08,1.52758e+06,0.122702,0.117768,0,0,1
498.17,1.52763e+06,0.155812,0.119261,0,0,1
498.25,1.52764e+06,0.161006,0.125818,0,0,1
498.33,1.52761e+06,0.138932,0.129064,0,0,1
498.42,1.52757e+06,0.111665,0.129324,0,0,1
498.51,1.52764e+06,0.15711,0.132375,0,0,1
498.59,1.52761e+06,0.139581,0.130882,0,0,1
498.68,1.52755e+06,0.09933,0.129389,0,0,1
498.77,1.52759e+06,0.125948,0.131986,0,0,1
498.85,1.52768e+06,0.185026,0.139711,0,0,1
498.94,1.52766e+06,0.170095,0.144451,0,0,1
499.02,1.52764e+06,0.159707,0.14484,0,0,1
499.11,1.52759e+06,0.124649,0.141204,0,0,1
499.19,1.52754e+06,0.0954347,0.136855,0,0,1
499.28,1.52755e+06,0.0999792,0.135686,0,0,1
499.36,1.52763e+06,0.151267,0.135102,0,0,1
499.45,1.52756e+06,0.109717,0.132115,0,0,1
499.54,1.5276e+06,0.131142,0.135297,0,0,1
499.62,1.52768e+06,0.185026,0.141204,0,0,1
499.71,1.52762e+06,0.149969,0.137699,0,0,1
499.8,1.52753e+06,0.0889426,0.129583,0,0,1
499.88,1.52756e+06,0.105173,0.12413,0,0,1
499.97,1.52764e+06,0.156461,0.127311,0,0,1
500.05,1.52769e+06,0.191519,0.13692,0,0,1
500.14,1.52768e+06,0.188922,0.145814,0,0,1
500.22,1.52764e+06,0.158409,0.146528,0,0,1
500.31,1.52758e+06,0.120105,0.147567,0,0,1
500.4,1.52759e+06,0.127246,0.147177,0,0,1
500.48,1.52764e+06,0.15711,0.144386,0,0,1
500.57,1.52764e+06,0.162304,0.145619,0,0,1
500.65,1.52761e+06,0.142178,0.150943,0,0,1
500.74,1.52763e+06,0.155812,0.156007,0,0,1
500.82,1.5277e+06,0.199309,0.160291,0,0,1
500.91,1.52768e+06,0.184377,0.159577,0,0,1
501,1.52762e+06,0.144126,0.155098,0,0,1
501.08,1.5276e+06,0.131791,0.152436,0,0,1
501.17,1.52758e+06,0.117508,0.152176,0,0,1
501.25,1.52761e+06,0.137634,0.153215,0,0,1
501.34,1.52761e+06,0.142178,0.151722,0,0,1
501.43,1.52761e+06,0.141529,0.149644,0,0,1
501.51,1.52762e+06,0.147372,0.150164,0,0,1
501.6,1.52764e+06,0.157759,0.150358,0,0,1
501.68,1.52759e+06,0.126597,0.143087,0,0,1
501.77,1.52756e+06,0.105822,0.135232,0,0,1
501.85,1.52759e+06,0.124649,0.133284,0,0,1
501.94,1.52762e+06,0.145424,0.134647,0,0,1
502.03,1.52766e+06,0.172691,0.140166,0,0,1
502.11,1.5276e+06,0.136335,0.140036,0,0,1
502.2,1.52748e+06,0.0532357,0.131142,0,0,1
502.28,1.52754e+06,0.0928379,0.126272,0,0,1
502.37,1.52756e+06,0.109717,0.122507,0,0,1
502.45,1.52758e+06,0.122702,0.119001,0,0,1
502.54,1.52755e+06,0.0986808,0.11621,0,0,1
502.63,1.5276e+06,0.136335,0.119261,0,0,1
502.71,1.5276e+06,0.133089,0.120105,0,0,1
502.8,1.5276e+06,0.135037,0.119066,0,0,1
502.88,1.52754e+06,0.0960839,0.111405,0,0,1
502.97,1.52754e+06,0.0947855,0.10725,0,0,1
503.06,1.52759e+06,0.125299,0.114457,0,0,1
503.14,1.52769e+06,0.19022,0.124195,0,0,1
503.23,1.52764e+06,0.15711,0.128934,0,0,1
